1.446740372151561260e+01,1.260074125259718514e+01,3.071024972478447523e+00
1.721009982478421298e+05,1.888514867562199484e+01,2.071127119729847088e+00
1.284171900298199098e+01,1.075260714308280541e+01,2.745737694456625633e+00
2.460004864789428711e+08,4.811021277803455121e+00,1.813963552006303104e+00
1.139000428072272086e+01,3.258638748989585565e+01,2.540769792465676247e+00
5.577053144470703216e+00,1.115434122642403381e+01,1.872243651387192287e+00
6.471597633580563524e+01,1.923757929915052500e+01,2.513397170589712459e+00
1.960121124908686596e+01,2.056033383345963017e+01,1.955985890194547494e+00
5.927121836243480324e+00,1.469903493781340131e+01,2.657977633542326856e+00
1.208476953485847361e+01,1.250730371389765594e+01,4.138329437820772227e+00
1.700453013271189562e+01,1.453164526892123831e+01,1.766311944364177045e+00
3.644466451988384392e+01,1.395586877453394337e+01,1.421766342119857640e+00
8.188592797315303429e+00,2.949352930885517665e+01,2.434275855096231123e+00
1.776162099465125266e+01,1.611658111629056833e+01,2.018673751985408771e+00
1.409304383077301104e+01,1.438336438481871937e+01,1.444331788203671030e+00
4.498851253887252710e+00,2.162267938455610761e+01,1.983669261782818438e+00
5.242195990618616719e+01,1.170375456947689941e+01,1.692513216177651270e+00
1.124362721174666149e+02,2.327709335079331510e+01,1.944982896645855996e+00
6.780423082859621786e+01,2.197726503393273845e+01,2.478774721738432163e+00
1.874048530494383868e+01,2.929372729939219511e+01,2.119135256797428646e+00
2.297100769796114150e+01,9.362980607451518722e+00,2.089948486768242741e+00
2.158550172492164165e+01,1.406963538638755296e+01,1.455902421882247388e+00
2.454181347589127071e+01,1.451994688154827173e+01,2.017952311723676395e+00
1.119461692582269734e+02,9.990625604738603727e+00,1.428832443422654475e+00
1.259699650829590857e+06,6.499571128164971867e+01,5.659923469749472247e+00
1.482789486028656256e+01,1.297771555442882807e+01,1.388147325597683501e+00
2.996295222164809238e+05,7.077882546847638423e+01,6.183485984593311002e+00
2.966805157574007978e+01,1.583076726758051223e+01,1.645563037192961708e+00
5.116096169626878574e+06,7.959498693092365329e+01,6.682941445170758499e+00
2.685570570668037362e+02,1.844171368750818374e+01,2.439814626239252604e+00
6.652484626435877290e+05,8.196500656592411360e+01,6.753830813973610958e+00
8.400772574408196378e+05,5.508755749969085969e+01,4.902059744709518441e+00
1.178417475108709652e+06,3.710564398092020610e+01,3.421865268676441474e+00
6.046751412174400175e+05,5.807145306291318576e+01,7.381799091588206352e+00
2.371892678653524911e+01,2.722959847736585459e+01,2.579090803836002976e+00
3.857150810159120592e+05,5.495834913397744970e+01,1.106130721190108446e+01
1.298630620418016799e+07,6.738776942966492811e+01,1.601214605176352279e+01
1.076494547439844161e+08,8.263130765164311242e+01,1.601053467976083766e+01
3.522407161250335630e+05,9.855856834730468563e+01,1.598922504545301138e+01
1.782408427342410758e+07,4.718379172317762027e+01,4.229126718015864483e+00
3.567534016676225406e+01,2.842235926517489020e+01,2.407059968875293166e+00
2.013035278280793960e+01,2.843015375625715180e+01,2.441206898014110394e+00
3.046456607173056597e+01,3.686541764519017050e+01,5.304768996515774049e+00
1.474020059592572807e+01,2.108253754994729690e+01,1.805512555358782301e+00
2.024183133323626294e+01,4.314230351028018617e+01,7.321623591900417338e+00
5.431666752120311514e+01,4.753139689721577099e+01,9.545833272547987747e+00
2.746464690732116811e+06,5.316912093590658372e+01,4.734222273944544312e+00
4.088221188125532353e+04,2.617323284391403604e+01,2.268281127259596186e+00
1.525031657931467954e+01,3.444257567620627469e+01,2.908175751625148298e+00
9.258568232807636633e+00,3.550337747873176397e+01,4.404484444907085461e+00
2.434589841411948541e+01,2.270874802315498897e+01,2.096945165652050136e+00
8.132461911079083450e+00,4.059981612245289284e+01,6.415383526171133610e+00
2.220753837626840621e+01,4.199286296297583476e+01,9.129924692094459004e+00
1.944450995258444455e+05,4.984399652041133777e+01,4.333671906725211187e+00
4.535987568840015882e+01,2.580089453748033179e+01,2.475009866765999433e+00
2.345816352225944712e+01,3.264833124429282663e+01,2.813781212897894068e+00
7.860788744888242263e+01,4.049180559328854656e+01,5.433676685119758432e+00
4.781126809972444391e+01,2.314338320426625728e+01,2.018046437252881020e+00
1.014881825964872917e+02,5.107586459120425104e+01,7.215403185380495188e+00
4.417201787389068102e+01,5.593302300978889718e+01,8.752464337169802988e+00
1.474435930665129854e+04,3.875939840259438540e+01,3.459349753233183833e+00
1.482046692582559189e+01,2.277220879440884005e+01,2.509910942084245811e+00
1.105834594683310357e+01,2.043339807456051815e+01,1.741570682753903032e+00
